Gene stable ID	Transcript length (including UTRs and CDS)
WBGene00012697	1361
WBGene00012697	456
WBGene00012698	977
WBGene00012698	573
WBGene00012698	372
WBGene00012698	669
WBGene00012698	693
WBGene00012698	609
WBGene00012699	1599
WBGene00012700	548
WBGene00012700	503
WBGene00012701	2348
WBGene00012701	2360
WBGene00012701	1749
WBGene00012702	1641
WBGene00012703	1250
WBGene00012703	1053
WBGene00012704	1297
WBGene00012705	1143
WBGene00012705	288
WBGene00012707	1068
WBGene00012708	1041
WBGene00012709	1116
WBGene00012710	913
WBGene00012711	503
WBGene00012712	1414
WBGene00012712	1628
WBGene00012712	1002
WBGene00012713	1685
WBGene00012713	1620
WBGene00012713	1299
WBGene00012714	2224
WBGene00012715	1644
WBGene00012716	1699
WBGene00012717	1245
WBGene00012717	1191
WBGene00012718	1501
WBGene00012719	2788
WBGene00012719	2215
WBGene00012720	827
WBGene00012721	505
WBGene00012722	1141
WBGene00012722	1071
WBGene00012722	1016
WBGene00012723	1113
WBGene00012724	1116
WBGene00012725	1119
WBGene00012726	2301
WBGene00012727	573
WBGene00012728	367
WBGene00012729	594
WBGene00012730	5851
WBGene00012731	1221
WBGene00012732	450
WBGene00012732	93
WBGene00012734	1410
WBGene00012734	2484
WBGene00012734	1856
WBGene00012734	1892
WBGene00012734	1431
WBGene00012735	1927
WBGene00012738	909
WBGene00012739	462
WBGene00012740	1743
WBGene00012741	1055
WBGene00012742	663
WBGene00012742	492
WBGene00012743	882
WBGene00012743	492
WBGene00012744	932
WBGene00012744	940
WBGene00012744	396
WBGene00012747	1093
WBGene00012748	523
WBGene00012750	1891
WBGene00012753	509
WBGene00012754	862
WBGene00012755	778
WBGene00012756	1892
WBGene00012757	424
WBGene00012758	950
WBGene00012758	935
WBGene00012759	646
WBGene00012761	455
WBGene00012762	2269
WBGene00012762	975
WBGene00012762	96
WBGene00012763	1654
WBGene00012763	1164
WBGene00012763	2802
WBGene00012763	948
WBGene00012764	342
WBGene00012765	1642
WBGene00012765	1191
WBGene00012765	1017
WBGene00012765	705
WBGene00012765	498
WBGene00012765	1056
WBGene00012765	1689
WBGene00012766	478
WBGene00012766	273
WBGene00012767	4429
WBGene00012767	2559
WBGene00012767	1488
WBGene00012768	983
WBGene00012768	1410
WBGene00012769	5449
WBGene00012769	5405
WBGene00012769	2754
WBGene00012769	2079
WBGene00012769	285
WBGene00012770	1012
WBGene00012771	333
WBGene00012772	1076
WBGene00012773	978
WBGene00012775	987
WBGene00012776	3708
WBGene00012777	1966
WBGene00012777	1629
WBGene00012777	1281
WBGene00012778	434
WBGene00012779	1129
WBGene00012779	1600
WBGene00012779	1152
WBGene00012780	386
WBGene00012781	213
WBGene00012782	1446
WBGene00012783	720
WBGene00012784	695
WBGene00012785	815
WBGene00012786	1168
WBGene00012786	3761
WBGene00012787	276
WBGene00012788	607
WBGene00012789	543
WBGene00012790	882
WBGene00012790	543
WBGene00012791	4763
WBGene00012791	1872
WBGene00012791	4708
WBGene00012791	2038
WBGene00012792	1386
WBGene00012794	1261
WBGene00012795	1130
WBGene00012795	906
WBGene00012796	2223
WBGene00012796	457
WBGene00012798	519
WBGene00012799	376
WBGene00012802	2800
WBGene00012803	1917
WBGene00012803	1666
WBGene00012804	1613
WBGene00012806	1026
WBGene00012806	1034
WBGene00012806	399
WBGene00012807	485
WBGene00012808	355
WBGene00012809	1674
WBGene00012810	1325
WBGene00012810	1297
WBGene00012811	1670
WBGene00012812	1306
WBGene00012812	3006
WBGene00012812	2431
WBGene00012812	2317
WBGene00012812	2279
WBGene00012812	1215
WBGene00012812	1143
WBGene00012812	2136
WBGene00012812	2096
WBGene00012813	1125
WBGene00012813	1059
WBGene00012813	633
WBGene00012813	891
WBGene00012813	564
WBGene00012813	420
WBGene00012814	3820
WBGene00012814	4446
WBGene00012814	4500
WBGene00012814	4977
WBGene00012814	3376
WBGene00012814	4231
WBGene00012814	4449
WBGene00012814	2982
WBGene00012815	861
WBGene00012815	849
WBGene00012816	597
WBGene00012818	372
WBGene00012819	2200
WBGene00012819	636
WBGene00012819	642
WBGene00012820	707
WBGene00012821	595
WBGene00012822	504
WBGene00012823	801
WBGene00012824	2039
WBGene00012825	2682
WBGene00012826	1755
WBGene00012827	805
WBGene00012828	1484
WBGene00012828	1356
WBGene00012829	905
WBGene00012830	642
WBGene00012831	392
WBGene00012832	1302
WBGene00012832	1007
WBGene00012833	332
WBGene00012834	1117
WBGene00012835	2369
WBGene00012836	528
WBGene00012837	1203
WBGene00012838	1060
WBGene00012840	1337
WBGene00012841	570
WBGene00012844	570
WBGene00012845	2820
WBGene00012846	960
WBGene00012847	1092
WBGene00012847	825
WBGene00012848	741
WBGene00012849	742
WBGene00012849	685
WBGene00012850	1272
WBGene00012851	1360
WBGene00012852	1706
WBGene00012853	581
WBGene00012854	964
WBGene00012854	975
WBGene00012855	1286
WBGene00012856	729
WBGene00012857	1693
WBGene00012857	1709
WBGene00012858	1341
WBGene00012859	1292
WBGene00012860	1936
WBGene00012860	1880
WBGene00012861	837
WBGene00012862	288
WBGene00012863	1333
WBGene00012864	1087
WBGene00012866	858
WBGene00012866	654
WBGene00012866	210
WBGene00012867	1302
WBGene00012867	1360
WBGene00012868	3933
WBGene00012868	3918
WBGene00012868	3929
WBGene00012868	3177
WBGene00012868	3171
WBGene00012868	3171
WBGene00012868	3923
WBGene00012869	1666
WBGene00012869	1506
WBGene00012869	1056
WBGene00012869	960
WBGene00012871	228
WBGene00012872	735
WBGene00012873	735
WBGene00012874	666
WBGene00012875	2200
WBGene00012875	2155
WBGene00012875	558
WBGene00012877	2025
WBGene00012878	460
WBGene00012879	1345
WBGene00012880	429
WBGene00012883	812
WBGene00012885	544
WBGene00012886	664
WBGene00012887	2904
WBGene00012887	3062
WBGene00012887	3023
WBGene00012888	1559
WBGene00012889	655
WBGene00012889	300
WBGene00012890	1284
WBGene00012890	504
WBGene00012891	3164
WBGene00012891	1422
WBGene00012891	3173
WBGene00012891	1428
WBGene00012892	1272
WBGene00012893	927
WBGene00012894	3601
WBGene00012894	3490
WBGene00012894	2790
WBGene00012894	1425
WBGene00012895	1571
WBGene00012896	6817
WBGene00012897	924
WBGene00012899	1089
WBGene00012900	639
WBGene00012901	2303
WBGene00012903	815
WBGene00012904	2553
WBGene00012905	419
WBGene00012905	384
WBGene00012906	1209
WBGene00012907	2804
WBGene00012907	2796
WBGene00012908	1388
WBGene00012908	1083
WBGene00012909	1030
WBGene00012909	1101
WBGene00012910	560
WBGene00012911	2052
WBGene00012912	1048
WBGene00012912	999
WBGene00012913	364
WBGene00012914	1665
WBGene00012915	1657
WBGene00012915	438
WBGene00012916	1371
WBGene00012917	2503
WBGene00012919	434
WBGene00012919	456
WBGene00012919	402
WBGene00012920	757
WBGene00012921	369
WBGene00012922	1591
WBGene00012923	1086
WBGene00012923	1006
WBGene00012925	1933
WBGene00012926	595
WBGene00012927	905
WBGene00012928	1950
WBGene00012929	3050
WBGene00012930	2552
WBGene00012930	2322
WBGene00012930	2754
WBGene00012930	2221
WBGene00012930	1949
WBGene00012930	2529
WBGene00012930	1552
WBGene00012930	2199
WBGene00012931	354
WBGene00012932	1066
WBGene00012933	2495
WBGene00012934	2499
WBGene00012934	1373
WBGene00012935	2178
WBGene00012936	4630
WBGene00012937	591
WBGene00012938	353
WBGene00012938	445
WBGene00012938	384
WBGene00012938	373
WBGene00012938	484
WBGene00012939	1729
WBGene00012940	1240
WBGene00012941	1777
WBGene00012942	1068
WBGene00012943	2138
WBGene00012943	1928
WBGene00012945	1257
WBGene00012946	994
WBGene00012947	1191
WBGene00012948	1443
WBGene00012950	1167
WBGene00012951	1275
WBGene00012952	2550
WBGene00012953	1457
WBGene00012955	737
WBGene00012958	1904
WBGene00012959	1137
WBGene00012960	1226
WBGene00012960	1192
WBGene00012961	1366
WBGene00012962	1310
WBGene00012964	613
WBGene00012965	144
WBGene00012966	781
WBGene00012967	1635
WBGene00012967	1806
WBGene00012967	1782
WBGene00012968	581
WBGene00012969	1748
WBGene00012970	1254
WBGene00012970	432
WBGene00012972	3027
WBGene00012972	3037
WBGene00012973	3029
WBGene00012973	1602
WBGene00012973	1191
WBGene00012973	996
WBGene00012973	207
WBGene00012973	4119
WBGene00012973	3036
WBGene00012973	4080
WBGene00012973	4069
WBGene00012973	4093
WBGene00012973	4062
WBGene00012973	4082
WBGene00012973	4051
WBGene00012973	4086
WBGene00012973	4034
WBGene00012973	4042
WBGene00012973	3881
WBGene00012976	2507
WBGene00012977	1657
WBGene00012978	2340
WBGene00012979	1403
WBGene00012980	2337
WBGene00012980	2447
WBGene00012980	612
WBGene00012980	769
WBGene00012981	1645
WBGene00012982	3097
WBGene00012983	2129
WBGene00012983	2281
WBGene00012984	1233
WBGene00012987	1036
WBGene00012988	1763
WBGene00012988	1760
WBGene00012989	1898
WBGene00012989	2013
WBGene00012989	1260
WBGene00012989	1629
WBGene00012990	2881
WBGene00012990	756
WBGene00012992	656
WBGene00012993	1330
WBGene00012993	1255
WBGene00012994	2101
WBGene00012994	2043
WBGene00012994	1974
WBGene00012994	2034
WBGene00012995	2812
WBGene00012995	1095
WBGene00012995	2202
WBGene00012996	442
WBGene00012997	811
WBGene00012997	432
WBGene00012997	360
WBGene00012998	2599
WBGene00012999	5409
WBGene00012999	814
WBGene00013000	2839
WBGene00013001	2906
WBGene00013001	1448
WBGene00013002	1284
WBGene00013002	588
WBGene00013002	2469
WBGene00013002	1428
WBGene00013004	1446
WBGene00013006	3142
WBGene00013007	1233
WBGene00013008	672
WBGene00013008	504
WBGene00013009	955
WBGene00013011	3113
WBGene00013013	1357
WBGene00013014	1437
WBGene00013014	706
WBGene00013014	1149
WBGene00013015	1162
WBGene00013015	1182
WBGene00013017	794
WBGene00013017	843
WBGene00013018	913
WBGene00013019	1377
WBGene00013019	738
WBGene00013020	2258
WBGene00013021	3114
WBGene00013021	1647
WBGene00013023	493
WBGene00013024	2323
WBGene00013025	2333
WBGene00013026	1244
WBGene00013027	1326
WBGene00013028	1530
WBGene00013029	500
WBGene00013030	1379
WBGene00013030	2017
WBGene00013033	1418
WBGene00013033	1331
WBGene00013034	4185
WBGene00013034	3936
WBGene00013034	3270
WBGene00013034	4705
WBGene00013035	1100
WBGene00013035	746
WBGene00013036	309
WBGene00013037	1057
WBGene00013038	3820
WBGene00013038	3950
WBGene00013039	1747
WBGene00013040	2748
WBGene00013040	1195
WBGene00013041	805
WBGene00013042	2383
WBGene00013042	2416
WBGene00013043	1341
WBGene00013044	1101
WBGene00013045	531
WBGene00013046	525
WBGene00013047	414
WBGene00013048	1625
WBGene00013049	2189
WBGene00013050	1209
WBGene00013052	1116
WBGene00013052	171
WBGene00013052	1177
WBGene00013053	751
WBGene00013054	802
WBGene00013055	823
WBGene00013055	147
WBGene00013055	494
WBGene00013058	869
WBGene00013060	355
WBGene00013061	1908
WBGene00013062	423
WBGene00013063	345
WBGene00013064	345
WBGene00013066	1011
WBGene00013067	732
WBGene00013068	1069
WBGene00013069	642
WBGene00013070	2308
WBGene00013071	171
WBGene00013072	998
WBGene00013073	2091
WBGene00013074	2252
WBGene00013075	3261
WBGene00013076	1214
WBGene00013077	590
WBGene00013077	252
WBGene00013078	577
WBGene00013078	252
WBGene00013079	556
WBGene00013080	1658
WBGene00013080	1651
WBGene00013081	254
WBGene00013081	187
WBGene00013082	4202
WBGene00013082	5413
WBGene00013082	3462
WBGene00013083	1934
WBGene00013085	1006
WBGene00013086	1138
WBGene00013087	427
WBGene00013088	1729
WBGene00013088	1377
WBGene00013089	422
WBGene00013090	500
WBGene00013091	1280
WBGene00013093	3062
WBGene00013093	2838
WBGene00013093	1719
WBGene00013093	1495
WBGene00013093	1020
WBGene00013094	684
WBGene00013094	742
WBGene00013095	1822
WBGene00013096	3128
WBGene00013096	780
WBGene00013098	832
WBGene00013100	1114
WBGene00013101	1060
WBGene00013102	231
WBGene00013103	2140
WBGene00013103	2111
WBGene00013104	649
WBGene00013105	252
WBGene00013106	5322
WBGene00013107	1847
WBGene00013109	687
WBGene00013111	2336
WBGene00013111	1704
WBGene00013111	2322
WBGene00013116	1001
WBGene00013117	681
WBGene00013118	2325
WBGene00013118	1767
WBGene00013119	1713
WBGene00013119	685
WBGene00013119	222
WBGene00013119	1870
WBGene00013120	423
WBGene00013121	655
WBGene00013122	950
WBGene00013122	956
WBGene00013123	1770
WBGene00013123	1786
WBGene00013123	1597
WBGene00013123	1782
WBGene00013124	1823
WBGene00013125	703
WBGene00013126	1724
WBGene00013127	636
WBGene00013128	1256
WBGene00013129	2565
WBGene00013130	329
WBGene00013131	837
WBGene00013132	1242
WBGene00013135	3014
WBGene00013136	1209
WBGene00013137	1227
WBGene00013137	1220
WBGene00013138	1146
WBGene00013139	976
WBGene00013140	1575
WBGene00013141	598
WBGene00013141	177
WBGene00013142	516
WBGene00013143	2542
WBGene00013144	998
WBGene00013145	1377
WBGene00013146	511
WBGene00013146	549
WBGene00013147	1036
WBGene00013148	368
WBGene00013149	1842
WBGene00013150	617
WBGene00013151	1458
WBGene00013151	1327
WBGene00013151	1024
WBGene00013151	1320
WBGene00013151	1128
WBGene00013152	435
WBGene00013154	459
WBGene00013156	3672
WBGene00013157	1416
WBGene00013158	858
WBGene00013158	351
WBGene00013159	2254
WBGene00013159	2289
WBGene00013160	3661
WBGene00013160	2694
WBGene00013160	1848
WBGene00013160	1785
WBGene00013161	373
WBGene00013161	171
WBGene00013163	861
WBGene00013164	2037
WBGene00013165	1390
WBGene00013166	2142
WBGene00013167	3438
WBGene00013168	1415
WBGene00013168	582
WBGene00013169	788
WBGene00013170	1172
WBGene00013170	1125
WBGene00013171	1866
WBGene00013171	834
WBGene00013172	459
WBGene00013173	1932
WBGene00013173	1772
WBGene00013175	1012
WBGene00013176	1347
WBGene00013176	1453
WBGene00013177	2045
WBGene00013177	1479
WBGene00013178	826
WBGene00013178	645
WBGene00013179	606
WBGene00013180	1314
WBGene00013181	730
WBGene00013182	516
WBGene00013184	927
WBGene00013186	2392
WBGene00013186	2292
WBGene00013187	1953
WBGene00013188	1274
WBGene00013188	1935
WBGene00013188	1637
WBGene00013188	1628
WBGene00013189	6513
WBGene00013189	3900
WBGene00013189	1431
WBGene00013190	791
WBGene00013192	1015
WBGene00013193	1691
WBGene00013193	819
WBGene00013194	659
WBGene00013195	1077
WBGene00013196	1571
WBGene00013196	177
WBGene00013197	1339
WBGene00013197	1286
WBGene00013198	1887
WBGene00013200	577
WBGene00013201	1663
WBGene00013201	1437
WBGene00013202	2250
WBGene00013202	1188
WBGene00013202	417
WBGene00013202	237
WBGene00013202	597
WBGene00013203	966
WBGene00013203	552
WBGene00013203	297
WBGene00013203	168
WBGene00013204	2708
WBGene00013207	1109
WBGene00013208	831
WBGene00013209	1198
WBGene00013210	735
WBGene00013211	377
WBGene00013212	1695
WBGene00013213	978
WBGene00013214	1735
WBGene00013215	1475
WBGene00013216	1492
WBGene00013217	1378
WBGene00013217	1356
WBGene00013218	578
WBGene00013218	1279
WBGene00013219	597
WBGene00013219	709
WBGene00013220	1631
WBGene00013220	1482
WBGene00013221	1454
WBGene00013221	138
WBGene00013222	1622
WBGene00013222	1361
WBGene00013223	2859
WBGene00013223	2871
WBGene00013223	2711
WBGene00013223	1905
WBGene00013224	1741
WBGene00013224	2051
WBGene00013225	2965
WBGene00013226	1963
WBGene00013227	2560
WBGene00013228	1558
WBGene00013228	1897
WBGene00013230	1169
WBGene00013231	914
WBGene00013232	2187
WBGene00013232	2263
WBGene00013232	2308
WBGene00013232	2091
WBGene00013232	2157
WBGene00013233	999
WBGene00013234	946
WBGene00013235	2762
WBGene00013235	2769
WBGene00013236	503
WBGene00013237	504
WBGene00013238	666
WBGene00013239	935
WBGene00013240	1438
WBGene00013240	2255
WBGene00013241	1006
WBGene00013241	460
WBGene00013241	156
WBGene00013241	717
WBGene00013242	2382
WBGene00013243	1725
WBGene00013243	1681
WBGene00013243	1304
WBGene00013243	1023
WBGene00013244	1058
WBGene00013247	1385
WBGene00013247	1225
WBGene00013247	1338
WBGene00013249	2068
WBGene00013250	1982
WBGene00013253	1644
WBGene00013254	738
WBGene00013255	1767
WBGene00013256	2428
WBGene00013257	869
WBGene00013257	872
WBGene00013258	3310
WBGene00013259	650
WBGene00013260	2265
WBGene00013261	3610
WBGene00013263	674
WBGene00013264	1706
WBGene00013265	1711
WBGene00013266	925
WBGene00013267	1373
WBGene00013268	1452
WBGene00013269	940
WBGene00013270	4063
WBGene00013272	890
WBGene00013273	2139
WBGene00013275	1068
WBGene00013276	1119
WBGene00013277	1115
WBGene00013278	1271
WBGene00013279	914
WBGene00013280	851
WBGene00013281	1236
WBGene00013282	1080
WBGene00013284	1333
WBGene00013285	1177
WBGene00013286	1008
WBGene00013287	865
WBGene00013287	747
WBGene00013287	843
WBGene00013287	792
WBGene00013287	771
WBGene00013288	645
WBGene00013289	2122
WBGene00013289	2524
WBGene00013289	390
WBGene00013289	2457
WBGene00013289	2676
WBGene00013289	2652
WBGene00013290	2057
WBGene00013292	892
WBGene00013292	1000
WBGene00013293	333
WBGene00013294	1430
WBGene00013295	711
WBGene00013295	354
WBGene00013296	694
WBGene00013297	724
WBGene00013298	514
WBGene00013299	698
WBGene00013300	1329
WBGene00013301	810
WBGene00013301	774
WBGene00013302	880
WBGene00013303	1711
WBGene00013303	1539
WBGene00013303	756
WBGene00013304	1562
WBGene00013306	911
WBGene00013307	1858
WBGene00013307	2074
WBGene00013307	3425
WBGene00013307	2657
WBGene00013307	2415
WBGene00013307	2197
WBGene00013307	2129
WBGene00013307	255
WBGene00013308	765
WBGene00013308	1004
WBGene00013310	825
WBGene00013311	2135
WBGene00013311	1329
WBGene00013312	1657
WBGene00013315	1950
WBGene00013317	1398
WBGene00013318	1688
WBGene00013319	824
WBGene00013321	1359
WBGene00013321	1460
WBGene00013322	2441
WBGene00013323	867
WBGene00013323	857
WBGene00013324	771
WBGene00013325	2037
WBGene00013325	1373
WBGene00013326	2859
WBGene00013326	2687
WBGene00013326	2682
WBGene00013327	1277
WBGene00013327	117
WBGene00013328	824
WBGene00013329	605
WBGene00013330	721
WBGene00013331	2290
WBGene00013331	2238
WBGene00013331	1918
WBGene00013331	1972
WBGene00013331	1493
WBGene00013331	1797
WBGene00013332	1125
WBGene00013333	553
WBGene00013333	264
WBGene00013333	173
WBGene00013334	538
WBGene00013334	502
WBGene00013334	620
WBGene00013334	354
WBGene00013335	1186
WBGene00013336	1213
WBGene00013337	721
WBGene00013338	1317
WBGene00013339	1926
WBGene00013340	2485
WBGene00013343	3043
WBGene00013344	1367
WBGene00013345	902
WBGene00013347	1515
WBGene00013347	939
WBGene00013347	186
WBGene00013347	1632
WBGene00013348	1089
WBGene00013348	1962
WBGene00013348	1060
WBGene00013348	1094
WBGene00013348	966
WBGene00013348	1049
WBGene00013349	470
WBGene00013350	1347
WBGene00013350	1449
WBGene00013350	1302
WBGene00013350	1404
WBGene00013350	351
WBGene00013350	417
WBGene00013351	598
WBGene00013352	690
WBGene00013353	1683
WBGene00013353	1539
WBGene00013354	2452
WBGene00013354	1146
WBGene00013354	1047
WBGene00013354	402
WBGene00013355	2026
WBGene00013355	1320
WBGene00013355	2176
WBGene00013356	201
WBGene00013357	729
WBGene00013358	1226
WBGene00013359	1275
WBGene00013360	848
WBGene00013361	1564
WBGene00013361	225
WBGene00013361	1287
WBGene00013362	2492
WBGene00013364	489
WBGene00013364	882
WBGene00013365	777
WBGene00013365	855
WBGene00013365	2204
WBGene00013366	412
WBGene00013366	555
WBGene00013367	257
WBGene00013368	771
WBGene00013370	612
WBGene00013371	315
WBGene00013373	690
WBGene00013373	733
WBGene00013374	686
WBGene00013375	987
WBGene00013375	324
WBGene00013376	1492
WBGene00013378	802
WBGene00013379	1340
WBGene00013379	1148
WBGene00013379	1170
WBGene00013379	1140
WBGene00013379	1009
WBGene00013379	201
WBGene00013379	846
WBGene00013379	864
WBGene00013379	1062
WBGene00013379	1010
WBGene00013380	1297
WBGene00013381	1000
WBGene00013381	1077
WBGene00013381	1208
WBGene00013382	2185
WBGene00013383	1213
WBGene00013383	1317
WBGene00013385	1236
WBGene00013387	784
WBGene00013388	1412
WBGene00013389	1331
WBGene00013390	774
WBGene00013391	725
WBGene00013392	709
WBGene00013393	565
WBGene00013394	635
WBGene00013395	468
WBGene00013396	674
WBGene00013397	1110
WBGene00013398	1121
WBGene00013398	1068
WBGene00013399	972
WBGene00013400	881
WBGene00013401	363
WBGene00013402	1017
WBGene00013402	1081
WBGene00013403	977
WBGene00013404	976
WBGene00013405	1307
WBGene00013406	361
WBGene00013407	1524
WBGene00013408	875
WBGene00013408	1112
WBGene00013409	970
